"('A', 2)","('A', 3)","('B', 1)","('B', 3)","('C', 1)","('C', 3)",date,hour,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,dayofweek,is_holiday
,,,,,,2016-07-19 00:00:00,0,1000.9,1005.8,219.0,3.3,27.5,81.0,0.0,1,0
,,,70.85,,,2016-07-19 00:10:00,0,1000.8777777777777,1005.7722222222221,218.61111111111111,3.3277777777777775,27.733333333333334,80.11111111111111,0.0,1,0
,,,109.82000000000002,,,2016-07-19 00:20:00,0,1000.8555555555555,1005.7444444444444,218.22222222222223,3.355555555555555,27.966666666666665,79.22222222222223,0.0,1,0
58.05,,79.76,148.79000000000005,,,2016-07-19 00:30:00,0,1000.8333333333333,1005.7166666666666,217.83333333333334,3.3833333333333333,28.2,78.33333333333333,0.0,1,0
57.85333333333333,,108.87,140.9228571428572,,,2016-07-19 00:40:00,0,1000.8111111111111,1005.6888888888889,217.44444444444446,3.411111111111111,28.433333333333334,77.44444444444444,0.0,1,0
57.656666666666666,,137.98,133.05571428571432,,113.54,2016-07-19 00:50:00,0,1000.7888888888889,1005.661111111111,217.05555555555554,3.4388888888888887,28.666666666666668,76.55555555555556,0.0,1,0
57.46,,150.88666666666666,125.18857142857146,,115.00060606060606,2016-07-19 01:00:00,1,1000.7666666666667,1005.6333333333333,216.66666666666666,3.4666666666666663,28.9,75.66666666666667,0.0,1,0
57.263333333333335,,163.79333333333332,117.32142857142858,,116.46121212121213,2016-07-19 01:10:00,1,1000.7444444444444,1005.6055555555555,216.27777777777777,3.4944444444444445,29.133333333333333,74.77777777777777,0.0,1,0
57.06666666666667,,176.7,109.45428571428573,,117.92181818181818,2016-07-19 01:20:00,1,1000.7222222222222,1005.5777777777778,215.88888888888889,3.522222222222222,29.366666666666667,73.88888888888889,0.0,1,0
56.870000000000005,94.57,172.10888888888888,101.58714285714287,214.87,119.38242424242425,2016-07-19 01:30:00,1,1000.7,1005.55,215.5,3.55,29.6,73.0,0.0,1,0
82.905,91.74333333333333,167.51777777777778,93.72,160.635,120.8430303030303,2016-07-19 01:40:00,1,1000.6777777777778,1005.5222222222221,215.11111111111111,3.5777777777777775,29.833333333333332,72.11111111111111,0.0,1,0
67.41,88.91666666666666,162.92666666666665,85.08333333333333,162.11638888888888,122.30363636363637,2016-07-19 01:50:00,1,1000.6555555555556,1005.4944444444444,214.72222222222223,3.605555555555555,30.066666666666666,71.22222222222223,0.0,1,0
59.15333333333333,86.09,158.33555555555554,76.44666666666667,163.59777777777776,123.76424242424243,2016-07-19 02:00:00,2,1000.6333333333333,1005.4666666666666,214.33333333333334,3.6333333333333333,30.3,70.33333333333333,0.0,1,0
50.89666666666666,83.26333333333334,153.74444444444444,67.81,165.07916666666665,125.2248484848485,2016-07-19 02:10:00,2,1000.6111111111111,1005.4388888888889,213.94444444444446,3.661111111111111,30.53333333333333,69.44444444444444,0.0,1,0
42.64,80.43666666666667,149.15333333333334,101.055,166.56055555555554,126.68545454545455,2016-07-19 02:20:00,2,1000.5888888888888,1005.411111111111,213.55555555555554,3.6888888888888887,30.766666666666666,68.55555555555556,0.0,1,0
38.6375,77.61,144.5622222222222,134.3,168.04194444444445,128.14606060606062,2016-07-19 02:30:00,2,1000.5666666666666,1005.3833333333333,213.16666666666666,3.7166666666666663,31.0,67.66666666666667,0.0,1,0
34.635000000000005,81.48,139.9711111111111,167.54500000000002,169.52333333333334,129.60666666666668,2016-07-19 02:40:00,2,1000.5444444444445,1005.3555555555555,212.77777777777777,3.7444444444444445,31.233333333333334,66.77777777777777,0.0,1,0
51.25,85.35,135.38,154.7841666666667,171.00472222222223,131.06727272727272,2016-07-19 02:50:00,2,1000.5222222222222,1005.3277777777778,212.38888888888889,3.772222222222222,31.466666666666665,65.88888888888889,0.0,1,0
48.93,89.22,130.7888888888889,142.02333333333334,172.48611111111111,132.5278787878788,2016-07-19 03:00:00,3,1000.5,1005.3,212.0,3.8,31.7,65.0,0.0,1,0
46.61,93.09,126.19777777777777,129.26250000000002,173.9675,133.98848484848486,2016-07-19 03:10:00,3,1000.4555555555555,1005.2555555555555,213.5,3.694444444444444,31.705555555555556,64.94444444444444,0.0,1,0
44.29,94.12611111111111,121.60666666666667,116.50166666666667,175.4488888888889,135.44909090909093,2016-07-19 03:20:00,3,1000.4111111111112,1005.2111111111111,215.0,3.5888888888888886,31.711111111111112,64.88888888888889,0.0,1,0
39.55,95.16222222222223,117.01555555555555,103.74083333333334,176.93027777777777,136.90969696969697,2016-07-19 03:30:00,3,1000.3666666666667,1005.1666666666666,216.5,3.4833333333333334,31.716666666666665,64.83333333333333,0.0,1,0
31.285,96.19833333333334,112.42444444444445,90.98,178.41166666666666,138.37030303030303,2016-07-19 03:40:00,3,1000.3222222222222,1005.1222222222221,218.0,3.3777777777777778,31.72222222222222,64.77777777777777,0.0,1,0
